pull_id,pull_no,title,body
186144355,733,b'RavenDB-5089 Create validateExportOptions endpoint ',"b'- Add to DatabaseExportOptions MaxStepsForTransformScript,initialize CollectionsToExport.\n\n**This PR is depends on (https://github.com/ravendb/ravendb/pull/730 RavenDB-5090) do not merge this until You merge the other** \n'"
186141685,732,b'RavenDB-5513 can use embedded file system out of the box',b''
186139245,731,b'RavenDB-5476 when disabling a database the database document got corr\xe2\x80\xa6',b'\xe2\x80\xa6upted\n'
186133771,730,b'RavenDB-5090 Add exporter page',b''
186132872,729,b'RavenDB-5514 Fixing an issue where we would mask the error sent by th\xe2\x80\xa6',b'\xe2\x80\xa6e server when we exceed the amount of boolean clauses allowed for query\n'
186132284,728,b'RavenDB-5510 fix',b''
186011022,727,b'Raven db 5487',b''
185869903,726,b'RavenDB-5090 Add exporter page',b''
185785816,725,b'V3.5 make store and operation in Smuggler API protected.',b'store and operation needs to be non-private so we can override the Operations class to write progress to our own monitor.\n'
185688644,724,b'RavenDB-5511 Fire subscribers error notification if batche acknowledg\xe2\x80\xa6',b'\xe2\x80\xa6ement timeout have been reached\n'
185670918,723,b'RavenDB-4861 fix bump version script',"b'- creds formatting fix for PS4.0,\n- use invoke-webrequest instead of restmethod, \n- remove problematic -cred flag initiating creds prompt in the background\n'"
185647780,722,b'RavenDB-4861: patch version uploadMode parameter tweak',b''
185646505,721,b'RavenDB-4861 add Patch version support',b''
185645023,720,b'fix for RavenDB-5509',b''
185597080,719,b'Test adjustment related to recent changes in freeing scratch pages - \xe2\x80\xa6',"b""\xe2\x80\xa6we changed the test because we don't free as much as previously (637b7f81b7c653e). However, instead of decreasing the total number of inserted bytes let us grow a bit slower. This way we still call ForceFlushingPagesOlderThan underneath, what was the intention of this test in the scenario that we are running out of scratch space.\n"""
185597070,718,b'Test adjustment related to recent changes in freeing scratch pages - \xe2\x80\xa6',"b""\xe2\x80\xa6we changed the test because we don't free as much as previously (94d577ea75f71c). However, instead of decreasing the total number of inserted bytes let us grow a bit slower. This way we still call ForceFlushingPagesOlderThan underneath, what was the intention of this test in the scenario that we are running out of scratch space.\n"""
185531237,717,b'Bump version to 3.5.1',b''
185504200,716,b'RavenDB-4861 prevent build hanging when communicating github',b''
185451570,715,"b'RavenDB-5271 Subscriptions - if did not receive any StartEtag, go to \xe2\x80\xa6'","b'\xe2\x80\xa6the earlies etag of the type, or to the latest indexed etag in the system\n'"
185415850,714,b'RavenDB-5506 fixing an issue where @in was used with default operator\xe2\x80\xa6',b'\xe2\x80\xa6 AND and the fields are not merged\n'
185410597,713,b'Fixing Voron race condition that can happen when a read transaction i\xe2\x80\xa6',"b'\xe2\x80\xa6s started _while_ the flush is in progress.\n\nThis can cause the read transaction to read data that started after it opened, so we need to prevent that.\n'"
185401359,712,b'Fixing Voron race condition that can happen when a read transaction is started _while_ the flush is in progress',"b'This can cause the read transaction to read data that started after it opened, so we need to prevent that.\n\n@arekpalinski reviewed this.\n'"
185386829,711,b'Fixing Voron race condition that can happen when a read transaction is started _while_ the flush is in progress.',"b'This can cause the read transaction to read data that started after it opened, so we need to prevent that.\n'"
185366386,710,b'RavenDB-4861 handle github timing out',b''
185355364,709,b'RavenDB-5505: fixing tests',b''
185340321,708,"b'RavenDB-5493 investigation, work done thus far'",b''
185299289,707,b'V4.0',b''
185241461,706,b'RavenDB-5503 BulkInsert no longer store documents with spaces in the id',b''
185133286,705,b'RavenDB-5503 BulkInsert no longer store documents with spaces in the id',b''
185116890,704,b'RavenDB-5381 Better names for performance stats of map-reduce index. \xe2\x80\xa6',b'\xe2\x80\xa6Changing the approach of caching the stats to have nicer code.\n'
185113129,703,"b""RavenDB-5503 bulk insert no longer store id's with spaces in the end""",b''
185090125,702,b'Updates',b''
185059398,701,b'RavenDB-5502 fixing race condition in test',b''
184906138,700,b'RavenDB-5458: Lower number of allocations done by PageLocator',b'As requested in\n\nhttps://github.com/ayende/ravendb/pull/4585#issuecomment-255798066\n'
184783359,699,b'RavenDB-5498 & RavenDB-5489',b''
184554930,698,b'RavenDB-5458: PageLocator allocations',"b'Our tests with the Indexing Benchmark are non-conclusive, they have too much noise. Test this on the StackOverflow dataset before attempting to merge into the source. \n'"
184554191,697,b'RavenDB-5485: When we call ModifyPage we are still zeroing the memory\xe2\x80\xa6',b'\xe2\x80\xa6 even though it is going to be overwritten\n'
184495299,696,b'RavenDB-5486 Investigate if we can use bootstrap build-in dialogs in \xe2\x80\xa6',b'\xe2\x80\xa6durandal\n'
184494536,695,b'Mockups',b''
184439806,694,"b""RavenDB-5491 When deleting an index that couldn't be compiled we also\xe2\x80\xa6""","b""\xe2\x80\xa6 need to delete its stats (PrepareIndexForDeletion) so we won't retry the deletion after server restart.\n"""
184253654,693,b'RavenDB-5078 Create resources page - offline resources handling',b''
184247062,692,b'Various perf work',b''
184236582,691,b'RavenDB-5469 introduced Raven/Indexing/MinNumberOfMapAttemptsAfterWhichBatchWillBeCanceledIfRunningLowOnMemory (for tests)',b''
184222955,690,b'RavenDB-5446 Tweaks on indexes page - updated invalid method name',b''
184212313,689,"b'RavenDB-5446 Tweaks on indexes page - confirm before start/stop, join\xe2\x80\xa6'",b'\xe2\x80\xa6ed set priority setting\n'
184208776,688,"b'RavenDB-5446 Tweaks on indexes page - confirm before start/stop, join\xe2\x80\xa6'",b'\xe2\x80\xa6ed set priority setting\n'
184196890,687,b'RavenDB-5480 Bind raven to all network interfaces by default.',b''
184191400,686,b'Raven db 5078',b''
184185742,685,"b""RavenDB-5475 When index is already disposed we don't have anything to\xe2\x80\xa6""",b'\xe2\x80\xa6 release while the attempt to recreated the searcher would result in throwing an exception.\n'
184185720,684,"b""RavenDB-5475 When index is already disposed we don't have anything to\xe2\x80\xa6""",b'\xe2\x80\xa6 release while the attempt to recreated the searcher would result in throwing an exception. Added missing removal of inactive memory handlers. Fixed Name property in low memory stats handler called by an index.\n'
184184224,683,b'RavenDB-5242 V4.0 client long runnign task - WIP',b''
183903619,682,b'RavenDB-5463 Fixed logging statement in order to get an exception',b''
183903611,681,b'RavenDB-5463 Fixed logging statement in order to get an exception',b''
183665668,680,b'RavenDB-3288 fix',"b'make sure external bundles are seen by MEF for ""new database"" dialog\n'"
183661826,679,b'Various optimizations to speed up RavenDB',b''
183661633,678,b'Various optimizations to speed up RavenDB',b''
183650917,677,b'RavenDB-5059 Create index terms page',b''
183614295,676,b'RavenDB-5464',b''
183535414,675,b'Re-expose properties and methods that we previously exposed.',"b'While validating RavenDB 3.5 we ran into a couple API changes where properties were more restricted than previous versions.\n\n1) We wrap the smuggler and need the ""ShowProgress"" method to be virtual. This is a repeat of a pull request to 3.0\n\n2) We wrap up DocumentStore and DocumentSession and need currentSessionId to be protected instead of private so it can be set properly when overriding OpenSession().\n'"
183508242,674,b'RavenDB-5320',b''
183343791,673,b'Studio mockups updates',b''
183048351,672,b'RavenDB-5461 Prepare build script for stable release',b''
183043446,671,b'RavenDB-5461 Prepare build script for stable release',b''
183038268,670,b'RavenDB-5460 & RavenDB-5381',b''
183019746,669,b'RavenDB-5455 Add Tools directory to server dist package',b''
183017725,668,b'RavenDB-5459 Migrate 4.0 from ayende/ravendb to ravendb/ravendb',b''
183016813,667,b'RavenDB-5459: Migrate v3.5 from ayende/ravendb to ravendb/ravendb',b''
183015580,666,b'RavenDB-5459: Migrate v3.0 from ayende/ravendb to ravendb/ravendb',b''
183010296,665,b'RavenDB-5390 Fixing infinite indexing loop problem by removing the op\xe2\x80\xa6',"b""\xe2\x80\xa6timization in PrefetchingBehavior (commits: 47079f85 and 0675e13f). The problem was that during frequent updates future batches can contain etags which no longer exist (docs already updated). We limited ourselves on loading docs from a disk (untilEtag param) however there were no documents to load within a such range of etags. In result we had stale indexes but the prefetcher didn't return any docs.\n"""
183006773,664,b'RavenDB-5390 Fixing infinite indexing loop problem by removing the op\xe2\x80\xa6',"b""\xe2\x80\xa6timization in PrefetchingBehavior (commits: 47079f85 and 0675e13f). The problem was that during frequent updates future batches can contain etags which no longer exist (docs already updated). We limited ourselves on loading docs from a disk (untilEtag param) however there were no documents to load within a such range of etags. In result we had stale indexes but the prefetcher didn't return any docs.\n"""
182980223,663,b'RavenDB-5459: Migrate v3.0 from ayende/ravendb to ravendb/ravendb',b''
182627236,662,b'Make SmugglerRemoteDatabaseOperations.ShowProgress virtual',"b""\xe2\x80\xa6 ravendb 2.5. We used this to monitor the progress in our application's Import feature which wrapped up the smuggler. This was changed in the SmugglerRemoteDatabaseOperations refactor and as such, we currently have no way to hook into the smuggler progress in 3.0+\n"""
177391471,661,b'V3.0',b''
173450056,660,b'Duplicate assignment',b'`BooleanQuery.MaxClauseCount` is assigned the same value twice.\n'
173434329,659,b'Remove identical sub-expression',"b'`instruction.OpCode != OpCodes.Call` is checked twice, which seems a bit redundant.\n'"
170938519,658,b'V3.0',b''
168860661,657,b'RC Release',b''
168458259,656,b'Removing redundant condition _log.IsDebugEnabled',b'Removing redundant condition _log.IsDebugEnabled\n'
168202147,655,b'Small fixes',b'Fixes of  some minor bugs\n'
166076084,654,b'Add default analyzer parameter to MoreLikeThis queries',b''
163186247,653,b'Support Postgres arrays in sql replication',"b'This is a first attempt at getting arrays to work with the latest npgsql version (3.0, tested with 3.1.4).\n'"
160672559,652,"b'RavenDB-3992 Update ConflictResolver and make him Resolve more conflicts ,add to local conflict document metadata RavenReplicationConflictDocument'",b''
157879619,651,b'V3.0',b''
149185330,650,b'missing configuration in test',b''
147223242,649,b'New stable',b''
146890555,648,b'Added unique sufix to enable parallel testing scenarios for embedded \xe2\x80\xa6',"b'When running unit test in parallel, at times several tests try to create a new document store on the same second and then the data directory will not be available. By adding a Guid suffix like in raven fs tests we can get a new directory for each test.\n'"
145715980,647,b'RavenDB_4461 fixing AdditionalQuery being ignored on MoreLikeThis operations',b''
141527322,646,b'Updates to new stable',b''
141376695,645,b'Fix LocalDirectoryTransactionRecoveryStorage not finding recovery info when using relative path',"b'Currently, if you use a relative path for transaction recovery storage...\n\n```\nstring path = @"".\\TxRecovery"";\nvar store = new DocumentStore\n{\n    TransactionRecoveryStorage = new LocalDirectoryTransactionRecoveryStorage(path)\n}\n```\n\n... you will get a nasty surprise if you actually need to recover anything.\n\nLocalDirectoryTransactionRecoveryStorage.GetFileNames(filter) will return Directory.GetFiles(path, filter), which will take the form:\n\n```\n`.\\TxRecovery\\<GUID>.recovery-information\n```\n\nThen the OpenRead and DeleteFile will both try to do Path.Combine(path, name) resulting in a file path value like:\n\n```\n.\\TxRecovery\\.\\TxRecovery\\<GUID>.recovery-information\n```\n\nWhen you try to open that, you\'ll get:\n\n```\nSystem.IO.DirectoryNotFoundException: Could not find a part of the path \'<WorkingDirectory>\\TxRecovery\\TxRecovery\\<GUID>.recovery-information\'.\n```\n\nPath.Combine() should not be called from the OpenRead and DeleteFile methods.\n\nOn the other hand, when you use a fully qualified path (say `C:\\ProgramData\\TxRecovery`), GetFileNames returns:\n\n```\nC:\\ProgramData\\TxRecovery\\5a165c50-e345-4d19-94a9-87d5f6a3d4f3.recovery-information\n```\n\nWhich is already fully qualified. Once Path.Combine() is applied, the value is unchanged. Path.Combine(rootedPath1, rootedPath2) returns rootedPath2.\n'"
139222739,644,b'Add DocumentQuery.WhereIn Unit Test',b'Add Unit test to check That I still get correct query if put in WhereIn values with space and with the default Operator And\n'
138542727,643,b'Fix HTTP header filtering',"b'This pull request fixes a regression that was introduced in RavenDB-4041.\n\nThe filtering of HTTP headers was case-insensitive before that, but RavenDB-4041 made it case-sensitive. This was probably not discovered as a problem because most of the items in the relevant HashSet already had the correct casing, except ""Www-Authenticate"" which only becomes a problem when using Windows Authentication, and when the server includes the ""WWW-Authenticate"" header in the response to a single document load request.\n\nTo avoid this problem in the future, it would probably be wise to put all the items in the HashSet in lower-case so that it breaks immediately if they are accidentally handled in a case-sensitive way.\n\nThe more significant problem that is _not_ addressed by this pull request is that if a document somehow makes it into the database with certain keys in the metadata, the server will not be able to return it from DocumentsController.DocsGet (/docs?id=). It fails with an exception ""System.InvalidOperationException: Misused header name. Make sure request headers are used with HttpRequestMessage, response headers with HttpResponseMessage, and content headers with HttpContent objects""\n\nThe server really should either prevent a user from storing a document containing reserved names in its metadata, or should not attempt to set reserved HTTP response headers.\n\nThis pull request makes the HashSet case-insensitive again and includes one new test that specifically checks that the WWW-Authenticate header is ignored when deserializing.\n'"
