issue_id,issue_no,title,body
202584,81,b'Add Geo Spatial Search Functionality',"b'Could Geo Spatial support be added via a responder plugin that makes uses of the SQL Server Spatial Library? Both MongoDB and CouchDB have Spatial support and it would mean not having to use a combined SQL Server 2008 + RavenDB approach to do ""nearest"" style queries.\n\nSee http://microsoftpdc.com/Sessions/SVR33 for more info\n'"
202033,80,b'Support dynamic as a document format',b'So we can hand Raven a dynamic instance and it would save it properly.\nAnd allow to read a dynamic document as well\n'
198377,79,b'Attachments in Client API',b'In IDatabaseCommands.\n'
197914,78,b'Replication conflicts in the UI behave... strangely',"b""a) You see all the conflicts under the same key\nb) You can't edit them (probably because the server returns 409\n"""
196455,77,b'Split replication process per instance',"b""Right now, a slow replicating instance would slow down replication for the entire system.\nWe need a way where each replication isn't blocking any other replication.\nNote that we mustn't allow parallel replication to the same server.\n"""
196451,76,b'Smart back off strategy from failed replication nodes',"b""So we won't have to waste a lot of time hitting dead nodes.\nIncrease the wait time every time we need to hit a particular node, so failed nodes would be pinged only rarely\n"""
195602,75,b'Create command line option to avoid create help pages',"b""Some people don't like them\n"""
195413,74,b'Need to keep track of document deletions',b'The problem is that we have to remember deletes to be able to replicate them.\n'
195180,73,"b""Can't start Raven Service""","b""Windows 2003 Server .net 4.0\n\nRavenDB Build 43\nInstalled using /server/ravendb.exe /install\n\nService will not start via services cpanel.\n\nEvent Type: Error\nEvent Source:   RavenService\nEvent Category: None\nEvent ID:   0\nDate:       5/13/2010\nTime:       3:18:28 PM\nUser:       N/A\nComputer:   RCM-JS\nDescription:\nService cannot be started. System.InvalidOperationException: Could not open transactional storage: D:\\ravendb\\Server\\Data\\Data ---> System.InvalidOperationException: Could not read db details from disk. It is likely that there is a version difference between the library and the db on the disk.\nYou need to migrate the disk version to the library version, alternatively, if the data isn't important, you can delete the file and it will be re-created (with no data) with the library version. ---> Microsoft.Isam.Esent.Interop.EsentErrorException: Error ObjectNotFound (JET_errObjectNotFound, No such table or object)\n   at Microsoft.Isam.Esent.Interop.Api.Fail(Int32 err)\n   at Microsoft.Isam.Esent.Interop.Api.Check(Int32 err)\n   at Microsoft.Isam.Esent.Interop.Api.JetOpenTable(JET_SESID sesid, JET_DBID dbid, String tablename, Byte[] parameters, Int32 parametersSize, OpenTableGrbit grbit, JET_TABLEID& tableid)\n   at Microsoft.Isam.Esent.Interop.Table..ctor(JET_SESID sesid, JET_DBID dbid, String name, OpenTableGrbit grbit)\n   at Raven.Da...\n"""
195102,72,b'r',b''
194946,71,b'After SaveChanges document metadata should be updated',"b'Otherwise, changes by triggers are not visible\n'"
193214,70,b'Notifications for index updates',b'Will allow us to do things like replicate an index to a SQL database\n'
190353,69,b'Test floating numbers',b'To see if they serialize correctly\n'
190352,68,b'Problem with mapped result with large reduce keys',"b""Esent doesn't filter things properly at that point\n"""
190301,67,b'Support linq queries as code for indexes',"b'- Should be able to do that from the client API\n- Do the parsing on the query on the client, instead of on the server\n- Then send the result as a serialized expression tree to be compiled on the server\n'"
185175,66,b'Should expose metadata in UI',"b'Metadata is important for a bunch of stuff, we should make it visible in the UI\n'"
184475,65,b'Better error message if .NET 4.0 is not installed',b'right now the build fail in a unclear way\n'
184278,64,b'Show error text when saving index fail',"b'Right now we get generic error message, not good\n'"
184117,63,b'Create dump/load process',b'So we can downgrade databases from Win7 to WinXP\nDump/load is the only way to do so\n'
183892,62,b'Possible DB Portibility Issue',"b'Running RavenDB against the stackoverflow data provided by Oren on WinXP yields the following exception:\n\nSystem.InvalidOperationException was unhandled\n  Message=Could not open transactional storage: D:\\Raven.StackOverflow.Data\\Data\\\n  Source=Raven.Database\n  StackTrace:\n       at Raven.Database.Storage.TransactionalStorage.Initialize() in D:\\Dev\\ravendb\\Raven.Database\\Storage\\TransactionalStorage.cs:line 97\n       at Raven.Database.DocumentDatabase..ctor(RavenConfiguration configuration) in D:\\Dev\\ravendb\\Raven.Database\\DocumentDatabase.cs:line 52\n       at Raven.Server.RavenDbServer..ctor(RavenConfiguration settings) in D:\\Dev\\ravendb\\Raven.Server\\RavenDbServer.cs:line 27\n       at Raven.Server.Program.RunInDebugMode(Boolean createDefaultDatabase, Nullable`1 anonymousUserAccessMode) in D:\\Dev\\ravendb\\Raven.Server\\Program.cs:line 144\n       at Raven.Server.Program.Main(String[] args) in D:\\Dev\\ravendb\\Raven.Server\\Program.cs:line 43\n       at System.AppDomain._nExecuteAssembly(RuntimeAssembly assembly, String[] args)\n       at System.AppDomain.ExecuteAssembly(String assemblyFile, Evidence assemblySecurity, String[] args)\n       at Microsoft.VisualStudio.HostingProcess.HostProc.RunUsersAssembly()\n       at System.Threading.ThreadHelper.ThreadStart_Context(Object state)\n       at System.Threading.ExecutionContext.Run(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean ignoreSyncCtx)\n       at System.Threading.ExecutionContext.Run(ExecutionContext executionContext, ContextCallback callback, Object state)\n       at System.Threading.ThreadHelper.ThreadStart()\n  InnerException: Microsoft.Isam.Esent.Interop.EsentErrorException\n       Message=Error BadLogVersion (JET_errBadLogVersion, Version of log file is not compatible with Jet version)\n       Source=Esent.Interop\n       ErrorDescription=JET_errBadLogVersion, Version of log file is not compatible with Jet version\n       StackTrace:\n            at Microsoft.Isam.Esent.Interop.Api.Fail(Int32 err) in C:\\Work\\managed-esent\\EsentInterop\\Api.cs:line 2264\n            at Microsoft.Isam.Esent.Interop.Api.Check(Int32 err) in C:\\Work\\managed-esent\\EsentInterop\\Api.cs:line 2240\n            at Microsoft.Isam.Esent.Interop.Api.JetInit(JET_INSTANCE& instance) in C:\\Work\\managed-esent\\EsentInterop\\Api.cs:line 130\n            at Raven.Database.Storage.TransactionalStorage.Initialize() in D:\\Dev\\ravendb\\Raven.Database\\Storage\\TransactionalStorage.cs:line 84\n       InnerException: \n\nThis raises the question of portability of the database. Is it a common practice with document database to be able to run them from any machine? If I as a dev create a db on my local workstation and then try to deploy to a server am I SOL? What about server upgrades? I start my application on Windows Server 2000, but want to migrate to Windows Server 2008; what then? Might at least warrant some documentation.\n'"
183749,61,b'Wire CI build ',b'So we can always download the latest\n'
183718,60,b'Support virtual directories',"b'We already support running on those, but we need:\n- To support that in the UI\n- To support that in the Location\n'"
183546,59,b'Failing test causes build to fail',b'TriggerCanModifyDocumentBeforeInsert fails when running build causing build to fail.\n'
183501,58,b'Fix image references in the docs',b'should point them to the web version\n'
183324,57,b'Missing Required DLLs for client in release package',"b'When executing the build to produce a release package, the following dlls are not included but are required by the Client dll.\n\nNewtonsoft.Json.dll\nRaven.Database.dll\n'"
183114,56,b'Update to latest Lucene',b'We seems to be far behind the curve here\n'
182447,55,b'Build script crashes on docs creation',"b'When attempting to create the docs by retrieving them from google groups, the DefaultDatabase.Creator project crashes. \n\nIt\'s receiving a 404 from google groups, due to requesting a bad url (http://groups.google.com/http://groups.google.com/group/ravendb/web/docs-security)\n\nOn the [API index page](http://groups.google.com/group/ravendb/web/docs-http-api-index) the link tag for Security has an absolute URL, where all other pages have a relative url, which is causing the issue.\n\nCorrect Url:\n    <a href=""/group/ravendb/web/docs-http-api-restful"" rel=""nofollow"">Overview</a>\n\nBad Url:\n    <a href=""http://groups.google.com/group/ravendb/web/docs-security"" rel=""nofollow"">Security</a>\n'"
181762,54,b'Provide a plugin model',b'So we can write triggers\n'
177909,53,b'Convention for new IDs on the client',"b'Should allow the user to define how they want to do this.\nFrex, for users, they may want to define:  ""users/"" + user.name\nFor sessions, they will use null (request a guid)\nFor entities, use the identity approach: ""posts/"" which result in ""posts/2""\n'"
177309,52,b'Specifications are failing due to timezone issue',"b'The current regex for timezone only works for negative timezones. In order to get the tests to pass on the other side of the world, the regex needs to be updated in Scenario.cs:37\n\nnew Regex(@""Timestamp"""":""""\\/Date((\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d[+|-]\\d\\d\\d\\d))\\/""""""),\n'"
175376,51,b'Standardize JSON format ',b'We currently have a mix of camelCase under_score and PascalCase\n'
175359,50,b'Allow to use identity values',"b'POST /docs/users/ \n\nwill result in:\n\n{""Key"": ""users/483"" }\n'"
175350,49,b'Update queries',"b'So we can support ""migration"" style queries like: \n\nfrom doc in docs\nwhere doc.type == ""post""\nselect new \n{\n   type = doc.type,\n   content = doc.content,\n   posted_at = doc.posted_at,\n   categories = new [] { doc.category }\n}\n\nShould run at the server side, not client side, and the output overwrite the current document.\n'"
175336,48,b'Bulk save in the client api',"b""We currently don't do that, and it is a good optimization\n"""
175335,47,b'Only save changed entities',b'Can easily check that using Json comparer.\n'
175319,46,b'Ensure all JS is included in distribution',"b""Right now I don't think this is the case, jquery.RavenDB.js may not be included.\n"""
175262,45,b'UI should handle all index options',"b'Right now it only supports Map, should support Map, Reduce, Indexes and Stores.\n'"
173829,44,b'Update index format',b'We changed the format\n'
172383,43,b'In the Client API - add support for batch Load',b'posting to /queries\n'
172192,42,b'Support optimistic concurrency in client API',b'Should manage the etag internally\n'
172191,41,b'Support ETag on ServerClient client API',"b""Right now we aren't supporting this.\n"""
171981,40,b'Allow to rollback / commit transaction via HTTP API',b'Just need to wire it up\n'
171975,39,b'Provide DELETE functionality in client API',"b""We currently don't have that\n"""
169738,38,b'Allow to define lucene index/store settings',b'required so we would allow the users to define indexing behavior.\n'
169698,37,"b""ServerClient doesn't support Sorting of Fetching""",b'Need to add support for it\n'
169690,36,b'Implement DTC support',"b'One of the comments that I heard was that DTC support would be important for several key scenarios (such as using Raven with Rhino Service Bus, or any queuing implementation).\nWe should implement a DTC support using System.Transactions.\n'"
159526,35,b'Support sharding on the client side',"b'Should be able to define a set of servers to use as the sources, and shard between them automatically.\n'"
157535,34,b'View should show error when doc / template does not exists',"b'Right now, visiting this URL shows no error:\nhttp://localhost:8080/raven/view.html?docId=raven_documentation/docs_http_api_get2\n\nIt should show something.\n'"
157519,33,"b'When Json data is HTML, UI look bad'",b'That is when we are using the new default documentations\n'
150477,32,b'Support virtual directories',b'So we can host raven on:\nhttp://+/:8080/raven\n'
150259,31,b'Merge tasks',"b'When a task is added, should look for existing tasks of the same type on the same index/view and merge it with them. \nShould increase perf some.\n'"
149157,30,b'When deleting doc - delete from index',b'Need to consider regular index & mapreduce views \n'
145805,29,b'Support PATCH',b'So we can do partial document updates\n'
145445,28,b'Update statistics UI',"b'There are more information there, we should show it\n'"
145321,27,b'Allow aggregated views',"b'from post in docs.posts\nselect new {\n  post.blog_id,\n  comments_length = comments.length\n  };\n\nfrom agg in results\ngroup agg by agg.key into g\nselect new {\n  agg. blog,\n  comments_length = g.Sum(x=>x.comments_length)\n  };\n\nhttp://groups.google.com/group/rhino-divandb/web/raven--views-aggregation-design\n'"
