pull_id,pull_no,title,body
570854650,4888,b'Updates NetCoreApp 3.0 builds to NetCoreApp 3.1',b'Fix #4865 . Updates our builds using NetCoreApp 3.0 to NetCoreApp 3.1.'
570828121,4887,b'Fixed bugs in OptionalColumnTransform and ColumnSelecting',b''
570239040,4885,b'Typo corrections',"b'More typo corrections in this repository.\r\nThe typo corrects are almost all in comments, except for one variable which was misspelled.\r\nWe should really pay more attention to avoid misspellings, and perhaps do a periodical check to make sure no new mistakes are made.'"
570205587,4884,b'Light gbm regressor estimator issue',"b""We are excited to review your PR.\r\n\r\nSo we can do the best job, please check:\r\n\r\n- [ ] There's a descriptive title that will make sense to other developers some time from now. \r\n- [ ] There's associated issues. All PR's should have issue(s) associated - unless a trivial self-evident change such as fixing a typo. You can use the format `Fixes #nnnn` in your description to cause GitHub to automatically close the issue(s) when your PR is merged.\r\n- [ ] Your change description explains what the change does, why you chose your approach, and anything else that reviewers should know.\r\n- [ ] You have included any necessary tests in the same PR.\r\n\r\n"""
570193009,4883,b'WIP: Verifying all CI machines support onnx',b''
570174985,4882,b'Updating onnxruntime version',b'\r\n'
569660027,4881,b'Slightly simplified version of adding KeyToValue for onnx export',"b""This is a variation of @antoniovs1029 's fix. This adds KeyToValueMappingTransformer in only one place. The results are identical between the two. """
569312559,4878,b'Added multiple related fixes to enable automatic addition of KeyToValue',b'This PR includes a number of fixes to enable automatic addition of KeyToValue in the Nimbus codepath. Specifically:\r\n* Fixed BinaryClassfierScorer to support exporting key types\r\n* Fixed PredictedLabelScorerBase to include the right types and shapes in the onnx graph\r\n* Fixed OneVersusAllTrainer to include shape information\r\n* Fixed SaveAsOnnxCommand to include type information in the last Identity node\r\n* Fixed OptionalColumnTransform to have the correct variable names and types. (This one is a preemptive fix. It fixes a crash that happens with the code in the ORT master branch)'
569293979,4877,b'enable 2 tests but skip running from x86',b'TestOldSavingAndLoading and TestDnnImageFeaturizer uses too much memory and not suitable to run on x86 (which has 2 GB memory limit by default).\r\n\r\nRe-enable these 2 tests if memory usage has been optimized.'
569240344,4876,b'Incorporating varying tolerances through VaryingToleranceAttribute',b'In this PR we are adding the ability to have varying tolerances for tests through VaryingToleranceAttribute.\r\n\r\nThe VaryingToleranceAttribute has been added to the following tests:\r\n\r\n- MulticlassLRTest\r\n- BinaryClassifierLogisticRegressionBinNormTest'
569239764,4875,b'Alternate solution for ColumnConcatenatingTransformer',b'- Added test isolating ColumnConcatenatingTransformer '
569157976,4873,b'Disabling TestOldSavingAndLoading() and TestDnnImageFeaturizer()',b'Temporarily disabling 2 ONNX tests: TestOldSavingAndLoading() and TestDnnImageFeaturizer()'
568782497,4869,b'Re-enabling disabled tests due to wrong nrBins value',"b'Fixed case with erroneous SafeTrainingAndModelBuffer.nrBins value, where if _threads = 1, nrBins should also equal 1. This way, when thread count is 1, there is no need to divide the training matrix into multiple blocks as 1 will do fine. As a result, we can re-enable the following disabled tests:\r\n\r\n- MatrixFactorizationSimpleTrainAndPredict\r\n- MulticlassTreeFeaturizedLRTest\r\n- TestOvaMacroWithUncalibratedLearner\r\n- EntryPointPipelineEnsembleGetSummary'"
568694862,4867,b'Fixed up dimensions to create known sized vectors',b'A recent PR (#4783) added support to run inferencing on an onnx model with multiple rows at a time. This made the output schema of OnnxTransformer to have variable size vectors which in turn broke some things in Nimbus. This PR fixes the dimensions back.'
568613409,4866,b'Fix for KeytoValue transformer',"b""Fix a small bug where the source variable name of an ONNX graph was mistakenly always the input variable name, which is not always the case. Other ONNX transformers don't explicitly test for this functionality, so I didn't add a test case. """
568557406,4863,b'enable BinaryClassifierSymSgdTest',"b'enable BinaryClassifierSymSgdTest as this test infected by CNR and fixed in this PR: https://github.com/dotnet/machinelearning/pull/4569\r\n\r\nchecked the full test set pipeline, this test never failed since #4569 is merged so enable this test again.\r\n'"
568042070,4862,b'fix netfx test not running issue',b'related to PR: https://github.com/dotnet/machinelearning/pull/4854\r\n\r\nsetting CopyLocalLockFileAssemblies to false for netfx cause test not running on CI like below:\r\nhttps://dev.azure.com/dnceng/public/_build/results?buildId=528701&view=logs&j=32952595-30e7-56fa-9b86-c4579b87f5d1\r\n\r\nrestrict CopyLocalLockFileAssemblies to false only for netcore 3.0\r\n\r\n'
568000518,4861,b'Fix for ColumnConcatenatingTransformer',"b'Used the Concat operator instead of FeatureVectorizer to avoid conflicting output type errors, since FeatureVectorizer outputs strictly floats, but some trainers expect double outputs. \r\n\r\n'"
567881761,4860,b'fix nightly-build',"b'related to https://github.com/dotnet/machinelearning/pull/4859.\r\n\r\ncentos is building with netcore3.0 not netcore2.1, add targetFramework parameter to distinct that\r\n\r\n\r\n'"
567825309,4859,b'set library path for centos and ubuntu',"b""set library path for centos as well as we are observing below error from NightlyBuild pipeline for CentOS:\r\n\r\nX Microsoft.ML.Functional.Tests.Training.ContinueTrainingSymbolicStochasticGradientDescent [121ms]\r\n  Error Message:\r\n   System.DllNotFoundException : Unable to load shared library 'SymSgdNative' or one of its dependencies. In order to help diagnose loading problems, consider setting the LD_DEBUG environment variable: libSymSgdNative: cannot open shared object file: No such file or directory\r\n  Stack Trace:\r\n     at Microsoft.ML.Trainers.SymbolicSgdLogisticRegressionBinaryTrainer.Native.LearnAll(Int32 totalNumInstances, Int32* instSizes, Int32** instIndices, Single** instValues, Single* labels, Boolean tuneLR, Single& lr, Single l2Const, Single piw, Single* weightVector, Single& bias, Int32 numFeatres, Int32 numPasses, Int32 numThreads, Boolean tuneNumLocIter, Int32& numLocIter, Single tolerance, Boolean needShuffle, Boolean shouldInitialize, State* state, ChannelCallBack info)\r\n   at Microsoft.ML.Trainers.SymbolicSgdLogisticRegressionBinaryTrainer.Native.LearnAll(InputDataManager inputDataManager, Boolean tuneLR, Single& lr, Single l2Const, Single piw, Span`1 weightVector, Single& bias, Int32 numFeatres, Int32 numPasses, Int32 numThreads, Boolean tuneNumLocIter, Int32& numLocIter, Single tolerance, Boolean needShuffle, Boolean shouldInitialize, GCHandle stateGCHandle, ChannelCallBack info)\r\n   at Microsoft.ML.Trainers.SymbolicSgdLogisticRegressionBinaryTrainer.TrainCore(IChannel ch, RoleMappedData data, LinearModelParameters predictor, Int32 weightSetCount)\r\n   at Microsoft.ML.Trainers.SymbolicSgdLogisticRegressionBinaryTrainer.TrainModelCore(TrainContext context)\r\n   at Microsoft.ML.Trainers.TrainerEstimatorBase`2.TrainTransformer(IDataView trainSet, IDataView validationSet, IPredictor initPredictor)\r\n   at Microsoft.ML.Trainers.TrainerEstimatorBase`2.Fit(IDataView input)\r\n   at Microsoft.ML.Functional.Tests.Training.ContinueTrainingSymbolicStochasticGradientDescent() in /__w/1/s/test/Microsoft.ML.Functional.Tests/Training.cs:line 420\r\n\r\nhttps://dev.azure.com/dnceng/public/_build/results?buildId=527464&view=logs&j=c83e03a9-ccae-58c2-be03-4a20d31c7f0e&t=c2d1124c-8b3e-5953-2f5c-b9febb7524be\r\n"""
567823330,4858,b'make all tests inherit from BaseTestClass',b'RT\r\n\r\n'
567776109,4857,b'Added slot names support for OnnxTransformer',"b'This PR adds support for persisting the SlotNames annotations of a column during onnx export and reading those back in OnnxTransformer and adding the annotations back to the column when the onnx model is read from disk.\r\n\r\nOnnx natively does not have support for annotations. To work around this, we store some metadata in some unused portions of the graph. As an example, let us say we have an ML.NET model with an output column NGrams that outputs a vector of NGram counts. This column will have an Annotation in ML.NET named SlotNames. When this model is exported to onnx, we create an additional LabelEncoder node and store the SlotNames in the keys_strings attribute of the LabelEncoder.\r\n\r\nThe LabelEncoder is created with an input name of `$""mlnet.{column.Name}.unusedInput""`, an output name of $""mlnet.{column.Name}.unusedOutput"" and a node name of `$""mlnet.{column.Name}.SlotNames""`. (All the actual output columns of the ML.NET model are suffixed with a `"".output""` string)\r\n\r\nThen when OnnxTransformer loads the graph it goes through the list of output nodes and creates output columns for each of them in its output schema. For each column it searches the graph for a node named `$""mlnet.{column.Name}.SlotNames""`. If it finds it, it reads the keys_strings attributes from that node and adds those strings as SlotNames annotation to that column. \r\n\r\nThis SlotNames data should then be available as annotations on the column in both ML.NET and Nimbus.\r\n\r\n\r\n'"
567291206,4855,b'Debugging for SSAForecast',b''
567268035,4854,b'not copy nuget package to build output to save disk space',"b'dotnet core 3.0 build use too much disk space (more than 16GB) and cause build failure on CI, this is  caused by below line of code from build tools (\\Tools\\dotnetcli\\sdk\\3.0.100\\Sdks\\Microsoft.NET.Sdk\\targets\\Microsoft.PackageDependencyResolution.targets):\r\n\r\n\r\n<!-- Don\'t copy local for netstandard projects. -->\r\n    <CopyLocalLockFileAssemblies Condition=""\'$(CopyLocalLockFileAssemblies)\' == \'\' and\r\n                                            \'$(TargetFrameworkIdentifier)\' == \'.NETStandard\'"">false</CopyLocalLockFileAssemblies>\r\n\r\n    <!-- Don\'t copy local for netcoreapp projects before 3.0 or non-exe and non-component projects. -->\r\n    <CopyLocalLockFileAssemblies Condition=""\'$(CopyLocalLockFileAssemblies)\' == \'\' and\r\n                                            \'$(TargetFrameworkIdentifier)\' == \'.NETCoreApp\' and\r\n                                            (\'$(_TargetFrameworkVersionWithoutV)\' &lt; \'3.0\' or\r\n                                             (\'$(HasRuntimeOutput)\' != \'true\' and \'$(EnableDynamicLoading)\' != \'true\'))"">false</CopyLocalLockFileAssemblies>\r\n\r\n    <!-- All other project types should copy local. -->\r\n    <CopyLocalLockFileAssemblies Condition=""\'$(CopyLocalLockFileAssemblies)\' == \'\'"">true</CopyLocalLockFileAssemblies>\r\n\r\n\r\nOverride CopyLocalLockFileAssemblies setting to false to save disk space.\r\n\r\nAlso, change windows netcore 3.0 build to use hosted test agent.'"
