pull_no,comment_no,comment_body
2447,207333685,"b'Instead of using a map here, I would just use if statements, which check the range of values.  IE any version >= 2.0 but < 4.0 should use v2.0.50727 in the app.config.'"
2488,212128304,"b""@ericstj I think that it's guaranteed that the previous unresolved conflict would lose to the winner.  The list of previously unresolved conflicts are all equivalent to each other as far as conflict resolution goes, and the added check verifies that one of them lost to the winner.  So they should all lose.\r\n\r\nDoes that make sense?"""
2489,212417191,"b""Is this the full list of files expected?  If so, then probably `OnlyHaveFiles` is better than `HaveFiles`.  If not, it might be better to list all the files anyway and use `OnlyHaveFiles` to ensure we're not getting unexpected output."""
2533,218272102,b'Are you saying a separate method to construct the dictionary?'
2646,231022207,"b'FileResolver is a rather generic name, perhaps something like AssetsFileResolver would be better.'"
2646,231022942,"b""What's the difference between DestinationSubPath and DestinationSubDirectory?  This should be explained somewhere, if it isn't already."""
2646,231023786,"b""As long as we're refactoring this, I'd rename `_LockFileAssemblies`.  The assets file used to be called the lock file, which is where that name comes from.  Perhaps something like `RuntimeAssetsForConflictResolution` would be good."""
2646,231024087,"b'Do we still need to do conflict resolution separately for build and publish?  If so, can you add comments explaining why, and what the difference is?'"
2646,231186888,"b'Do we have a scenario for excluding assets from the publish output but not the build output?  Can we just have the same knobs control both, and get rid of this target and a lot more of the differences between build and publish?'"
2646,231188588,"b'It looks like this is comparing the target framework version but ignoring the target framework identifier.  We should be looking at both.\r\n\r\nAlso, should this be enabled by default for libraries?  My feeling is no.  Also consider whether it should apply to projects targeting .NET Standard.'"
2646,231189575,b'I think the method name would be clearer if it ended with `requested_not_to`.'
2646,231189980,"b'Instead of passing this in as a command-line argument, I\'d suggest:\r\n\r\n```C#\r\ntestProject.AdditionalProperties[""CopyLocalLockFileAssemblies""] = ""false""\r\n```\r\n\r\n(I think I got the member names etc right on that).'"
2646,231191048,"b""What's going to happen if we run this test on a RID that the SQLite package doesn't have an asset for, e.g. MUSL Linux?  I think this test would fail.  That is probably fine, we can deal with that when we come across it, but a comment about that might be helpful."""
2646,231192712,"b'Add a test testing whether a library project gets package assets copied local by default.  As stated previously, I think the default should probably be false.  If that is the default, we should probably also have a test that you can turn it on.\r\n\r\nAlso consider some coverage of projects targeting .NET Standard.'"
2646,231212443,"b""We should also have some test coverage for building self-contained apps.  Is the expectation that in that case all of the self-contained assets will be copied to the output folder too?  If so, then we should modify the self-contained publish tests to also test the same scenarios with build instead of publish.  If not, then we should add tests here that verify that runtime assets aren't copied to the output folder on self-contained build."""
2646,232104479,b'Should this use `HasRuntimeOutput` (which I think test projects set) rather than `_IsExecutable`?'
2646,232104770,"b""I'd recommend finding the existing self-contained publish tests, and updating them to also cover self-contained build (ie via a Theory)."""
2646,232543798,"b'Yes, this test is fine, I just think that there are a bunch more self-contained scenarios that we already have test coverage for, so we should apply them to self-contained build.'"
2686,236402872,"b""What's the reason for getting rid of x86?"""
2700,236921759,b'Is this the right way to probe this?  Have we asked the right folks in Windows?  Is it OK to call BeginUpdateResource without calling EndUpdateResource?'
2738,240450942,"b'Turns out it does, so this was unnecessary.  I think this was a leftover change from previous work I was doing.'"
2774,245834179,b'No idea \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f '
2774,245838153,"b'The item is an output from the GetPackageDirectory task.  There\'s only supposed to be one, but I\'m using an item so that I can set metadata on it instead of using multiple properties.\r\n\r\nI\'ve changed the condition on setting the property to this:\r\n\r\n```xml\r\n    <ItemGroup>\r\n      <ResolvedAppHostPack>\r\n        <Path Condition=""\'%(ResolvedAppHostPack.Path)\' == \'\'"">%(PackageDirectory)\\%(RelativePath)</Path>\r\n      </ResolvedAppHostPack>      \r\n    </ItemGroup>\r\n\r\n    <PropertyGroup Condition=""\'@(ResolvedAppHostPack)\' != \'\' And \'$(AppHostSourcePath)\' == \'\'"">\r\n      <AppHostSourcePath>@(ResolvedAppHostPack->\'%(Path)\')</AppHostSourcePath>\r\n    </PropertyGroup>\r\n```\r\n\r\nDoes this match what you were getting at?'"
2774,245866278,"b""It uses the `TargetingPackRoot` instance property, so it can't be static."""
2774,246263798,b'Filed https://github.com/dotnet/sdk/issues/2802 and https://github.com/dotnet/project-system/issues/4444'
2774,246267458,"b""My thinking here is to keep it simple for the way it's currently being used, but strict so that it will fail obviously if we try to use it in a scenario it doesn't support (e.g. a `TargetFrameworks` property)."""
2774,247013838,"b""I think that since you have to set the `UserSecretsId` property to enable this, it's probably not necessary to restrict this target to projects having an ASP.NET framework reference.  If for some reason you want to set `UserSecretsId` without having it generate the attribute (e.g. if you aren't referencing ASP.NET), then you can always set `GenerateUserSecretsAttribute` to false."""
2857,250815568,"b""Looking at https://semver.org/, I think the correct formatting would be `1.0.0-alpha.5` to make sure the packages are sorted correctly if we're not padding with zeroes.\r\n\r\nWe don't need to fix this before updating to use the new packages though."""
2883,252440057,"b""What's the reason for even having this check here?  Is this to avoid getting duplicate AppHost items while we haven't fully switched over to PackageDownload?\r\n\r\nAlso, if we do have this check, it should check the target framework identifier in addition to the version."""
2883,252441382,"b'There is a `WithTargetFramework` helper method for this that you could use.  You could also update it to support multi-targeting, or add a `WithTargetFrameworks` method.'"
2883,252444370,"b""I think it would be better to factor out the setup into a class fixture, so you don't repeat the setup but still have separate test results for each scenario.  I don't want to hold the PR up for this though."""
2888,252791544,"b""I'd remove or rename the `uniqueName` parameter here.  It looks like it's not unique, it's always `nameof(DefaultPackWithShimsAndResultNugetPackageNuGetPackagexFixture)`, and it's different than the `uniqueName` praameter to the CreateTestAsset method."""
2888,252791979,b'Nit: I would use a PascalCased alias for the fixture (and probably make it slightly more descriptive)'
2888,252793111,"b""I'd rename this method to make it clear that it is returning the path to a .nupkg, perhaps `GetTestToolPackagePath`."""
2888,252795876,"b'I\'m not sure what the difference between the new class name (`GivenThatWeWantToDefaultPackAToolProjectWithPackagedShim`) and the existing one (`GivenThatWeWantToPackAToolProjectWithPackagedShim`).  What does it mean to ""default pack"" a tool project?\r\n\r\nI would suggest just leaving all these tests in the same class.  Some of the tests won\'t use the fixture, but that\'s fine.'"
2887,253227391,"b""ResolveFrameworkReferences now resolves all the possible shared frameworks that could be referenced.  This is because eventually we will support [transitive shared framework references](https://github.com/dotnet/cli/issues/10666).  It won't be until we run ResolvePackageAssets that we know for sure which ones will be referenced, so we need to filter the targeting packs, runtime packs, and RuntimeFrameworks after that target runs."""
2887,254070728,"b'Do you mean the guideline ""Do not have public members that can either throw or not throw exceptions based on some option.""?\r\n\r\nI don\'t consider our tasks public APIs, so I don\'t think this guideline applies.'"
