pull_no,comment_no,comment_body
3505,42784307,"b""I don't think we need to change the interface at this time. It's internal anyway, so it doesn't really matter.\n"""
3505,42784388,b'Correct. `new` works just as one would expect as far as I can tell.\n'
3505,42795637,"b""I asked originally because I was surprised the parameters didn't matter anymore and wanted to make sure this change was intentional. If you guys know why it is ok to drop the parameter values on the floor, then no problem.\n"""
3505,42796465,"b""It's okay because they are not being used in ForeignKeyPropertyChangedAction.\n"""
3522,42822337,"b'This is going to lead to NullReferenceExceptions. In this case (and others), the ""Get"" method doubles as an assertion.\n'"
3522,42822690,"b""Yes, we decided that NRE is ok if it's caused by a bug in our code.\n"""
3522,42822814,"b'In this case, it is not a bug, but expected behavior. This is easy to get around by adding a check for null after calling .Find, but it needs to be there for scaffolding to work correctly. Did testing not catch this?\n'"
3522,42822949,"b""In that case I'll add null checks and remove code that catches the exceptions.\nTests are still running.\n"""
3520,42816748,b'This is specifically used for the Diagnostics handler. \n'
3520,42816786,"b'SQL is relational-specific. Fine to say ""compiled"" here.\n'"
3520,42817014,"b'""from a"" -> ""representing""\n""is"" -> ""was""\n'"
3520,42817495,b'I think this can go away now that the whole query is either tracking or not - I will remove.\n'
3520,42817623,b'Describes the execution expression resulting from LINQ query compilation.\n'
3520,42817666,b'related data -> Navigation properties\n'
3535,42925434,"b'Rather than have the two refs, just make this method product the completed EqualExpression. Also can be a static method.\n'"
3509,42922869,"b'Feels like we should log a warning here: ""Unable to find table XXX for index YYY"".\n'"
3509,42922961,b'When does this happen? Is there a warning logged for it?\n'
3509,42923100,"b""Do we have a bug logged for using KeyConvention? IIRC it's not just that the PK consists of 1 column - it's also that the column has to be of a specific set of types?\n"""
3509,42923233,b'Added as a TODO on https://github.com/aspnet/EntityFramework/issues/3454\n'
3509,42923281,b'The base implementation will log when it encounters an error and return null. This is just passing this failed condition up the call stack.\n'
3509,42923349,"b'I think we use OperationException. Also exception messages should be localized. Also there is no workaround - so I think the exception should say something like ""Contact your provider and tell them that they must define the UseProviderMethodName in the XXX method of their YYYY class.""\n'"
3509,42923576,b'Add the name of the referenced table.\n'
3509,42923694,"b""This is a provider-writer-time exception. Users should never see it. I'll add clarification that provider-writers need to add an annotation.\n"""
3509,42923752,"b""Make sure there's a bug for this.\n"""
3509,42923817,"b""This is for when the table was filtered. We don't know the name.\n"""
3509,42923844,"b""Shouldn't this line be referring to `modelBuilder` and be at the start of the method?\n"""
3509,42923873,b'https://github.com/aspnet/EntityFramework/issues/3456\n'
3509,42924084,"b""I thought we'd fixed this. Can't we put this test back in? Just expect a comment in the `DbContext` file instead of an EntityType.cs file?\n"""
3509,42924165,b'Yup. Missed this in refactoring.\n'
3509,42924455,b'Why? It doesn\xe2\x80\x99t test anything not covered in other tests.\n'
3509,42924458,b'Sounds good.\n'
3509,42924609,"b'Sounds good. But I still think we\'re supposed to localize. Also shouldn\'t it be ""Cannot scaffold ..."" rather than ""Cannot scaffolding ...""?\n'"
3509,42924816,b'https://github.com/aspnet/EntityFramework/issues/3534\n'
3509,42924835,"b""Are we throwing this too late then? Can we instead throw back where we construct the ForeignKeyModel with the null PrinicpalTable - we know it's going to cause problems later and at that point we know what the sys tables are telling us the table on the other end of the FK is. Then we can include that in the message to the user warning that perhaps it was filtered out by the table selection.\n"""
3509,42924859,b'Updated.\n'
3509,42925059,b'I don\xe2\x80\x99t think that is useful information to output on the console. The user already knows about filtered tables/schemas as they are specified on the command line.\n'
3509,42925450,"b""I think you're basing this on the fact that part of this tested the commented out the NavProp which has gone away with this fix - but we are planning to fix that at which point we'd need this test again. And in any case the scenario remains valid. Otherwise where do we have coverage of generating a class where there is a FK which refers to it but the target of the NavProp is in a class which we are not generating because of an error?\n"""
3509,42925706,"b'I\'m not suggesting outputting the filters themselves, but the table that you were trying to target does seem like useful information. A warning message such as ""Could not scaffold the foreign key {FKname} because its target table {principalTableName} is not included in this model. Was it filtered out by the table selection?"" makes the user go ""Oh yes - I should just include that table in my filters"" which seems more useful to me.\n'"
3509,42925863,"b'We seem to have removed the reason why we couldn\'t generate the entity type. Is this necessary because you are generating this message in a different part of the code now and so don\'t have that info? If so could you add ""Please see the warning messages."" to the end? I like messages to guide the user towards what to do to fix the problem rather than just state that there is a problem.\n'"
3509,42926259,b'Updated. Restored the test and updated error messages.\n'
3509,42926610,"b""Well this wasn't quite what I wanted but I understand you want to get this in so go ahead for now. But could you add revisiting this to one of the bugs you raised or a new one please?\n"""
3558,43014157,"b""Don't we need to use the RTM package versions?\n"""
3558,43015429,b'I essentially undid the changes from my previous commit: https://github.com/aspnet/EntityFramework/commit/7e0ba479a2cc1242ff7d6688687a740bd8a606f4#diff-0346fce18fd5fb2d9f6971bfa089439aL28\n'
3558,43016971,"b""Ok. We may need to change this in the future, but SqlClient doesn't work on UWP anyways right now.\n"""
3504,43027248,"b""Won't this break installing on net451? The design-time facades shouldn't be listed in the nuspec\n"""
3504,43027313,b'(But they were needed on DNX)\n'
3531,42921346,"b""I'll be sending a PR to remove `originalValue` parameters shortly.\n"""
