pull_no,comment_no,comment_body
3252,70103272,"b""It's not the edges that are encoded as API indices, but the SCC.\n"""
3253,70122782,"b""What's a non-initial object?\n"""
3253,70122954,b'code formating.\n'
3253,70126261,"b'Could you document how forwarding works in terms of forward_check_finished, first_push and first_forward?\n\nThe code is very hard to make sense of.\n'"
3253,70126621,"b'Is scan target the ""obj"" variable? Then maybe name the variable that and use @scan_target in the comment to make the connection between docs and code more direct.\n'"
3253,70126800,b'Perf issue or correctness issue?\n'
3253,70127181,"b""Why rename the function? The new name doesn't convey any more meaning than the old one.\nPlus, there's a comment mentioning the old function name.\n"""
3253,70127345,"b'This function does not scanning, is initial_scan_one a good name?\n'"
3253,70128938,"b""I can't see how delaying the push changes anything under forwarding or non-forwarding.\n"""
3092,70488406,b'Could you add some comments on how you picked those numbers and where do they show up?\n'
3092,70488700,"b""Another thing, we're supported to support gsharedvt on all FullAOT targets. Which ones are we missing?\n"""
3092,70489188,b'Why do we need to include all those mcs makefiles here?\n'
3092,70489387,"b""what's wrong with simd? Please leave a comment on why it was blacklisted.\n"""
3092,70489516,"b'To keep with the renaming above, should we prefix ILASM with MINI_ as well?\n'"
3092,70489708,b'Why are those libs being blacklisted? Please add it as a comment so we can act on it over time.\n'
3092,70495178,b'Why do we need to include the mcs headers here?\n'
3092,70495772,"b""I lot of those tests don't look to include things not suppported by FullAOT.\nAre some on this list because they are just broken but supported to work?\n"""
3092,70496063,"b""There's no reason on why constraints-load.il is not supported.\nMy point is that there's a distinction between not supported and broken. We must make sure we don't confuse the two.\n"""
3253,70527562,b'up to you.\n'
3281,70881267,"b""No need to suppress the finalizer of a class without a finalizer.\nMaybe it's missing a finalizer.\n\nAnother thing. Once you dispose, you must change the handle to disposed to ensure we'll fail cleanly instead of accessing a dangling pointer.\n"""
3285,70905528,"b""Can't use use the existing TLS loading opcode/IR op here?\n"""
3290,71017492,b'Given we always what to start a new thread maybe we could go even further and do the whole thread start / join here as well?\n'
3290,71017612,b'This could simply be \n\n```\nFinalizerHelpers.PerformNoPinAction (SetupLinks3);\n```\n\nand it would replace the whole create/start/join.\n'
3289,71029521,b'We should remove mono_gc_finalizers_for_domain from the sgen api and instead have a function that does all that queueing instead.\n'
3290,71087977,"b""Yeah, it's pretty weird to include code from the JIT in the BCL test suite.\n"""
3289,71087984,"b""If it's going to be done, just do it as part of this PR. It's a nice unit of change.\n"""
3306,71631345,"b""It's ((guint64)timeout) \\* 10 \\* 1000.\nI though regular associativity rules would be clear here.\n"""
3315,71738661,"b""Don't do that, use the coop primitives in all targets, otherwise you're breaking coop on windows.\n"""
3305,71772291,"b""Swallowing exceptions is almost always a terrible idea, are there any IOException beyond connection reset by peer that we should be reporting?\n\nAnd shouldn't that exception be visible anyways?\n"""
3317,71775063,b'This looks wrong in many levels.\n'
3317,71775087,b'Let me research the problem a bit.\n'
3328,72327939,b'Could you add that function to both boehm and null-gc and remove this one define?\n\nThe GC API between the 2 GCs should converge and not the other way around.\n'
3335,72516666,"b'In general, we always side with not allocating unless we absolutely have to.\n\nC# performance depends a lot of how fast we produce garbage\n'"
3341,73229806,"b""There's none. The goal here is to allow users to definer that function and trigger dumps manually.\n"""
3341,73229926,"b'The overhead is minimal, but let me measure it.\n'"
3341,73230150,b'Once I port it to linux and address the issues raised here we can benchmark this plus the tags to see how worse it gets.\n'
3350,73564809,b'we should really kill this stuff and have the runtime provide tls for the profiler\n'
3350,73567075,b'wont this cause other threads to access invalid memory?\n'
3350,73617606,b'&& a string??\n'
3350,73617927,b'how would the second part of the cond ever be false?\n'
3350,73618163,b'if excl == tid this would happen and leave it unbalanced compared to line 526\n'
3350,73619950,b'what about one off suspends?\n'
3350,73620388,"b""so you went with a dekker lock. definitely better. it bias exclusive over shared, which is what we want.\n\nI think it's correct.\n"""
3350,73620481,"b""we're losing this tracing capability. have you ever used it?\n"""
3350,73722494,"b'threads can be suspended outside of STW, if a thread is suspended while holding the shared lock we can run into trouble. In theory, at least.\n'"
3350,73722663,b'Those are unrelated changes. And __thread is not going away any time soon either.\n'
2332,74343732,b'This is not a header file.\n\nMove this to a .c file or include the content in local-propagation.c.\n'
3399,74692601,"b'We should at least include a message, to make it easier to track a TLE down to here.\n'"
3401,74969499,"b'this is a version breaking change for AOT, we must bump it.\n'"
3401,74969568,"b""Those two vars are now dead, aren't they?\n"""
3350,75214753,b'We need to somewhere explain those events.\n'
3418,75582647,b'This looks wrong.\n\nWe emit a full fence and then using ldarb?\n\nIt should be one or the other.  dmb + ldrb or ldarb.\n'
3418,75582648,"b""Same problem. We're double fencing.\n"""
3418,75582651,"b""Same problem. We're double fencing.\n"""
3418,75582653,"b""Same problem. We're double fencing.\n"""
3418,75582654,"b""Same problem. We're double fencing.\n"""
3418,75582655,"b""Same problem. We're double fencing.\n"""
3418,75582658,"b""Same problem. We're double fencing.\n"""
3418,75582660,"b""Same problem. We're double fencing.\n"""
3418,75582661,"b""Same problem. We're double fencing.\n"""
3416,75582749,"b""shouldn't we throw an exception instead?\n"""
3422,75934024,b'This used to be generated AFAICT.\n'
3422,75934577,"b""It would be nice to move those knobs and the one before (INCOMING_COLORS_BITS) together and include a description of how you picked the values and what's the impact in changing them.\n\nModel it after this: https://github.com/mono/mono/blob/master/mono/sgen/sgen-conf.h\n"""
3422,75934797,"b'not greater than 2, but greater than HEAVY_REFS_MIN\n'"
3422,75934905,"b""return type goes to a separate line as well.\n\nit's \n\n``` c\nstatic inline gboolean\nbridgeless_color_is_heavy (ColorData *data)\n{\n...\n}\n```\n"""
3422,75935528,"b""That's a fair point.\n"""
3422,75964750,"b""Hashing is order independent. It does by adding the hashed version of each color pointer together.\n\nHaving said that. Adding elements when hashing is pretty bad as it has low avalanche properties, but it's the easy way around getting around the ordering problem.\n\nThe hash_perturb trick doesn't seem to help that much.\n\nA simple test shows that the extra xoring introduces little to no impact into the actual hashcode, it cause some mild disturbance of low bits and none to the high bits. That together with the fact we do (hash & 0x7F) to compute the bucket translates into very little change. A simple test program shown it to a few times lead to streaks of repeating numbers. We're better off using a PRNG and stepping it on every collection.\n\nThis change will make debugging harder, as bugs repros won't be as stable.\n\nThe change to conservatively merge based on the hashcode makes a bit nervous, since we might end up merging too much and screwing up things. We should at least make it runtime toggleable in case we need to disable it for a problematic customer while we troubleshot.\n"""
3451,76268513,b'what about the R8 variants?\n'
3446,76298320,b'why this change?\n'
3446,76298409,b'No need to bump any version number.\n'
3422,76496609,b'This needs to go to man page and release notes.\n'
3462,76497009,"b""This is wrong, it won't handle fields with same name and different types.\n"""
3462,76497524,b'How does this handle derived types?\n'
3462,76505558,b'Subtypes of SymbolType. When you use MakeXXXType on a TypeBuilder.\n\nTest what happens in your patchset if you use a MakeArrayType on a tb.\n'
3464,76851245,"b""Given the var is scoped, I wonder the same. It's a style issue, though.\n"""
3481,76877807,"b""You didn't document that on the backtrace format.\n"""
3481,76878142,b'This is a correction to the spec. We should mention that on the history.\n'
3481,76878989,"b""TYPE_EXCEPTION is not documented at all.\n\nAnd the format changelog doesn't mentions it\n"""
