pull_id,pull_no,title,body
685463475,8378,b'Example scenes polish - description panel & consistency',"b""## Overview\r\n**Example scenes polish pass for 2.5.0 release**\r\n- Updated description panel. (SceneDescriptionPanelRev.prefab) The new design provides a grabbable top bar which allows the user to adjust/move the entire scene. (based on customer feedback). It includes an 'Experimental' label. This updated description panel was used for Store version of MRTK Examples Hub.\r\n- Layout consistency \r\n- Some text improvement in the description and UI labels. (Hand menu prefabs)\r\n- Material/geometry update for consistency (JoystickPrefab.prefab)\r\n- Some scenes renamed for consistency. (e.g. DwellScene.unity -> DwellExamples.unity)\r\n- Added updated MRTK Examples Hub related menu prefabs (used for Store submission)\r\n- No functional changes\r\n\r\n## Screenshots\r\n**Description panel Before & After**\r\n![2020-08-22 16_04_27-Unity 2018 4 26f1 Personal - HandInteractionExamples unity - MRTK-Public - PC, M](https://user-images.githubusercontent.com/13754172/91176143-cf39e580-e71c-11ea-9f1a-b3a2ffcefb51.png)\r\n\r\n**Example scenes**\r\n![2020-08-22 17_02_24-Unity 2018 4 26f1 Personal - MRTKExamplesHub unity - MRTK-Public - Universal Win](https://user-images.githubusercontent.com/13754172/91176364-2770e780-e71d-11ea-8d9c-e70739d991c7.png)\r\n![2020-08-22 16_12_57-Unity 2018 4 26f1 Personal - HandInteractionExamples unity - MRTK-Public - Unive](https://user-images.githubusercontent.com/13754172/91176375-2a6bd800-e71d-11ea-8b41-49744d0d547d.png)\r\n![2020-08-22 16_32_53-Unity 2018 4 26f1 Personal - NearMenuExamples unity - MRTK-Public - Universal Wi](https://user-images.githubusercontent.com/13754172/91176376-2b046e80-e71d-11ea-9abb-6617b08145e0.png)\r\n![2020-08-22 16_58_41-Unity 2018 4 26f1 Personal - HandMenuExamples unity - MRTK-Public - Universal Wi](https://user-images.githubusercontent.com/13754172/91176378-2b9d0500-e71d-11ea-92ce-4702c8d6a28f.png)\r\n![2020-08-22 17_00_49-Unity 2018 4 26f1 Personal - MRTKExamplesHub unity - MRTK-Public - Universal Win](https://user-images.githubusercontent.com/13754172/91176380-2b9d0500-e71d-11ea-9047-2c3e699d6db8.png)\r\n![2020-08-22 17_01_24-Unity 2018 4 26f1 Personal - MRTKExamplesHub unity - MRTK-Public - Universal Win](https://user-images.githubusercontent.com/13754172/91176382-2c359b80-e71d-11ea-81e3-5600cbd6efb4.png)\r\n![2020-08-22 17_01_34-Unity 2018 4 26f1 Personal - MRTKExamplesHub unity - MRTK-Public - Universal Win](https://user-images.githubusercontent.com/13754172/91176383-2cce3200-e71d-11ea-90da-a54bf800fb62.png)\r\n![2020-08-22 17_01_44-Unity 2018 4 26f1 Personal - MRTKExamplesHub unity - MRTK-Public - Universal Win](https://user-images.githubusercontent.com/13754172/91176385-2d66c880-e71d-11ea-8233-12ce8c001de9.png)\r\n![2020-08-26 00_23_47-Unity 2018 4 26f1 Personal -  PREVIEW PACKAGES IN USE  - SpeechInputExamples uni](https://user-images.githubusercontent.com/13754172/91193873-986eca00-e732-11ea-8ae2-996b6165ac64.png)\r\n\r\n\r\n**Experimental scenes**\r\n![2020-08-24 11_48_47-Unity 2018 4 26f1 Personal -  PREVIEW PACKAGES IN USE  - BoundsControlExamples u](https://user-images.githubusercontent.com/13754172/91176366-28a21480-e71d-11ea-9e80-7e219595de9c.png)\r\n![2020-08-24 11_49_57-Unity 2018 4 26f1 Personal -  PREVIEW PACKAGES IN USE  - ColorPickerExample unit](https://user-images.githubusercontent.com/13754172/91176367-293aab00-e71d-11ea-9e29-50b1e8a1676c.png)\r\n![2020-08-24 12_21_45-Unity 2018 4 26f1 Personal -  PREVIEW PACKAGES IN USE  - DockExample unity - MRT](https://user-images.githubusercontent.com/13754172/91176369-293aab00-e71d-11ea-9b05-c615914675cd.png)\r\n![2020-08-24 12_23_23-Unity 2018 4 26f1 Personal -  PREVIEW PACKAGES IN USE  - HandCoachExample unity ](https://user-images.githubusercontent.com/13754172/91176370-29d34180-e71d-11ea-9df5-a76f8a93ffde.png)\r\n![2020-08-24 20_34_16-Unity 2018 4 26f1 Personal -  PREVIEW PACKAGES IN USE  - HandPhysicsServiceExamp](https://user-images.githubusercontent.com/13754172/91176372-2a6bd800-e71d-11ea-82b8-0d4f4048596e.png)\r\n"""
685221460,8376,b'Initial Build Call CI',"b""## Overview\r\nThis is the Initial Build Call CI for building binaries and Unity projects for manual build call validation. The binaries and projects are built with both Unity 2018 LTS and Unity 2019 LTS.\r\n\r\n## Changes\r\nAdds the '.yml' for pipeline, template, task, and supporting the PowerShell script to the appropriate folders in the repo.\r\n\r\n\r\n## Verification\r\nI am concerned that 'pipelines\\templates\\buildcallsetup.yml' will not build correctly because of the mixed parameters in the ***- ${{ if contains(parameters.Binaries, 'all,common') }}:*** conditions for the scenes that are in the 'common' and 'all' parameters.\r\n\r\nI think that there might be another issue in 'pipelines\\templates\\tasks\\bcunitybuild.yml' with publishing the project files in the ***- task: PublishBuildArtifacts@1*** task."""
685055645,8374,b'Add more motion controller tests',"b'## Overview\r\nThis is the final PR of a series of four that adds motion controller simulation and test support to MRTK. This PR specifically focuses on adding more motion controller related tests based on the test infrastructure introduced earlier. Some bugs discovered when creating the tests are also fixed.\r\n\r\n## Changes\r\n- Continuation of #8313, #8296 and #8348.'"
685017816,8372,b'Make the ARFoundation InitializeOnLoad work be manually triggered',"b'This is a revert of a revert - basically the original PR hit an issue in CI related to build machine versions, and we recently updated some of dependencies on our build machines, so now this should be good to go.\r\n\r\nReverts #8292\r\n\r\nThis also accounts for the fact that LeapMotion was recently fixed up by @CDiaz-MS \r\n\r\nAlso yes I realize I made a spelling mistake on my branch name ardoundation.'"
684995362,8371,b'Cherry pick #8202 into releases/2.4.0 to rebuild the default docs location',"b""With #8202 we now have the ability to make the current release be the default documentation that's shown to readers. However in order to do this, we actually need to regenerate it running from release/2.4.0 (i.e. the branch that this is run on has to also have these changes).\r\n\r\nI could do some funkiness on the backend to work around this, but getting this into the right state and letting CI do its thing feels safer."""
684951605,8370,b'Scene understanding - cleaned up version (no bonus commits) of 8369',b'This is a fresh version of #8369 that removes the already merged commits that were confusing GitHub.'
684847577,8369,"b'Scene understanding- remove changes to existing observers, add initial guards and asmdef'","b""This change removes modifications that were made to the existing providers (weren't needed). \r\n\r\nIt also adds an initial set of guards (#if SCENE_UNDERSTANDING_PRESENT) to allow successful compilation when the required DLL is not present in the project.\r\n\r\nThe last change was to rework the folder structure for the observer and to create the asmdef.\r\n\r\nThis is the first of what is likely many small PRs into this feature branch before merging into mrtk_development"""
684020363,8359,b'Fixed a small typo in #8356',b'## Overview\r\nPR #8356 introduced a small typo. Project did not compile anymore. Mentioned in bug #8358\r\n\r\n## Changes\r\n- Fixes: \r\nFixed typo. Code now compiles again\r\n\r\n\r\n'
683908378,8357,b'Correct Oculus Touch mappings on OpenVR',"b'## Overview\r\n\r\nAccording to https://docs.unity3d.com/2019.4/Documentation/Manual/xr_input.html, our OpenVR mappings have been based on the Oculus runtime, not the OpenVR runtime, where confusingly X/A and Y/B are swapped which ones are primary vs secondary, and thus which axes they come across.\r\n\r\nButton One/Two to A/B mappings from the Oculus docs:\r\n\r\n![image](https://user-images.githubusercontent.com/3580640/90946623-5ddbf900-e3e3-11ea-8179-c2b478eecad7.png)\r\n\r\n## Changes\r\n- Fixes: https://github.com/microsoft/MixedRealityToolkit-Unity/issues/7506\r\n'"
683846704,8356,b'Minor tweaks to 8264 (physics material in spatial mesh)',"b'This change addresses some of the minor feedback that was mentioned in #8264. None of them impact functionality, more they are in the ""nit"" category.'"
683712989,8354,b'Add the Leap Motion hand controller to RaiseSourceLost ',"b'## Overview\r\n\r\nAdded the leap controller to RaiseSourceLost in the LeapMotionDeviceManager.\r\n\r\nBefore this change RaiseSourceLost only took the input source into account but not the specific leap controller.  Because the specific controller was not taken into account, a source lost on the leap hand was not registered.\r\n\r\nThis change fixes an issue where the hand menu did not get displayed in the correct location after a leap hand was taken out of tracking space and put back in. \r\n\r\n| Before the fix | After the fix|\r\n|---|---|\r\n| ![LeapOnSourceLostBefore](https://user-images.githubusercontent.com/53493796/90915656-c2bc3280-e394-11ea-94a1-f497a4e030bb.gif) | ![LeapOnSourceLostAfter](https://user-images.githubusercontent.com/53493796/90915700-d071b800-e394-11ea-9b15-17b12de60e07.gif)|  \r\n\r\n## Changes\r\n- Fixes: #8333 \r\n\r\n\r\n## Verification\r\n> As a reviewer, it is possible to check out this change locally by using the following\r\n> commands (substituting {PR_ID} with the ID of this pull request):\r\n>\r\n> git fetch origin pull/{PR_ID}/head:name_of_local_branch\r\n>\r\n> git checkout name_of_local_branch\r\n'"
